996,辐射换热基础
997,Oracle 8实用大全
998,金属切削刀具
999,金属切削刀具课程设计指导资料
1000,工模夹具实例图集:125ex-5版
1001,列朝诗集小传.1-新1版
1002,自动控制原理.下册
1003,通向海底之路
1004,热能转换与利用
1005,〓分析和能级分析
1006,热能工程设计手册
1007,天线微波程序集
1008,对流传热与传质
1009,地下工程围岩稳定分析
1010,稻草人手记
1011,温柔的夜
1012,冻土中水分迁移的实验研究
1013,哭泣的骆驼
1014,送你一匹马
1015,万水千山走遍
1016,人间词话新注
1017,三毛作品选
1018,聚氯乙烯工艺学
1019,天线测量手册
1020,王补宣论文集
1021,热物理学相似分析
1022,数字电路简明教程
1023,新编英语语法概要-2版
1024,计算机视觉与模式识别
1025,月落乌啼:三毛经典作品集
1026,表面粗糙度的评定和测量
1027,粗糙表面:测量、表征及其应用
1028,聚氨酯发展.1
1029,起重运输与工程机械液压传动
1030,无线电测量
1031,振动学基础
1032,振动分析基础
1033,热应力与热疲劳:基础理论与设计应用
1034,热工测量和控制仪表的安装
1035,结构随机振动
1036,工程师机械振动学
1037,工程热力学
1038,电磁场原理
1039,电磁场的难题和例题分析
1040,固体热释光
1041,英汉技术词典
1042,工程矩阵方法
1043,固体的电子结构
1044,流体力学基础.上册
1045,非线性振动分析
1046,工程热应力
1047,非线性振动.上册
1048,模糊控制技术在家用电器中的应用
1049,非线性振动
1050,随机振动实验技术
1051,随机振动最优控制理论及应用
1052,天线测量技术
1053,随机振动
1054,随机振动的理论及实例分析
1055,最流行图像格式实用参考手册
1056,电动力学简明教程
1057,电动力学题解
1058,I2C总线应用系统设计
1059,证券投资学
1060,唐诗选注.上册-第2版
1061,积分变换及其在物理海洋学中的应用
1062,自动控制原理:常见题型解析及模拟题
1063,随机振动试验应用技术
1064,动态子结构方法理论及应用
1065,工程热力学-4版
1066,英汉电子学精解辞典
1067,振动测量与试验分析
1068,工程热力学.上册
1069,电子发射与电子能谱
1070,用C语言实现数值计算方法及程序实例
1071,计算机辅助工艺设计:CAPP系统设计
1072,计算机辅助工艺设计:CAPP
1073,矩阵计算
1074,自适应控制
1075,Photoshop 4特效制作实例.二
1076,工程塑性力学
1077,组合数学及其在计算机中的应用
1078,组合数学引论
1079,工程热力学-第二版
1080,高等工程热力学
1081,统计热力学
1082,不平衡过程热力学
1083,工程非平衡热动力学
1084,工程热力学题型分析
1085,机械无级变速器
1086,气体导电.上册
